26.595941984 49.109365757
26.597761197 9.022294317
26.606763277 48.719942407
27.05918145 25.957385041
27.349235738 54.713463615
27.469351102 54.99435574
27.545617234 13.49908927
27.555305421 55.874575983
27.663557837 55.448511982
27.738773385 54.958768697
27.781201156 54.985486905
27.789698645 54.952042158
27.851778882 55.888670573
28.407423288 36.834068224
28.447628392 39.301035358
28.609467828 89.110522246
28.886089112 36.034234554
29.470001509 35.834207361
29.591670862 34.855232396
29.673929581 15.052425571
29.693739377 38.082248802
29.963632361 25.148174407
30.005762774 91.572608398
30.291571209 22.717973253
30.301059305 8.596860879
30.361403084 14.198370097
30.449835186 36.16074216
30.461232942 28.017942101
30.481710341 36.079736126
30.604880696 36.109627993
31.172082844 88.727808287
31.454752183 62.412220901
31.485989502 80.415933643
31.521748891 88.653629625
31.724328961 87.380811132
32.055413001 29.954295668
32.174353356 84.553290282
32.203336687 35.582661771
32.900420499 36.666726077
32.997035559 36.477122043
33.094768642 15.774975309
33.237971695 36.748645425
33.365550288 32.912581087
33.609585298 13.800679317
33.866525987 79.674970511
33.922362241 80.155348764
33.938335239 14.466198523
34.038779937 34.432731283
34.141286439 82.038827968
34.149333583 34.682361029
34.187562224 34.140750698
34.214026836 18.232311527
34.357569739 36.644868377
34.398464926 37.030282256
34.807150744 23.665182648
34.83932457 15.090803213
34.994719278 74.476613615
35.178563317 16.976908046
35.310291339 22.911463549
35.766103305 55.679221727
35.767145992 78.56738452
35.810297989 79.953422556
35.870984569 54.079673967
36.030524898 3.566021663
36.091400434 9.668897474
36.206534862 2.729836957
36.539070589 8.169638537
36.69740024 61.02685959
36.876543545 74.802505503
36.885474421 3.963652373
36.913524239 18.520308781
37.451787121 4.227040228
37.519154104 66.315590703
37.975100433 28.384813741
38.009530516 49.595010211
38.270747156 62.614357054
38.290340486 79.624564214
38.317773281 79.578844914
38.338715619 79.610155775
38.458400107 79.789095892
38.592648158 79.534522462
38.711889611 30.954288695
38.730224036 78.435940315
38.776459619 59.637788903
38.794025441 78.785126442
38.843897969 79.058079597
38.876618903 5.940157221
38.913490422 79.438960218
38.924462402 7.341623223
38.971201278 79.75481267
39.015054675 78.416760691
39.122002876 79.376855188
39.188244283 78.405098632
39.324720936 21.615346823
39.359372571 78.781930114
39.405831291 64.486774162
39.51860053 78.382853452
39.553284523 64.56746632
39.600837458 79.23423524
39.673986749 20.663388662
39.762100002 64.885460522
39.763870656 81.740903148
39.790034305 18.827190721
39.934039054 64.775830046
40.1414631 59.36992941
40.159107057 33.402230947
40.235994304 19.131582057
40.343175139 31.1221958
40.360347433 30.909484102
40.416982088 31.136186534
40.453315767 80.831073243
40.653443609 32.082716585
40.810071076 40.707016491
40.827026633 31.213913964
40.983031195 83.563668425
41.008654342 10.119521231
41.157018057 34.098470961
41.193269664 47.940484315
41.218829419 3.874006115
41.300184362 16.231027885
41.401714311 8.976153403
41.448834458 82.695850403
41.555140759 40.574076649
41.622610327 84.519902323
41.76730196 79.097064381
41.83062348 7.728504231
42.612889458 36.276852593
43.084471661 57.170976579
43.413034332 79.03643411
43.45614849 57.76388132
43.501997195 49.045269223
43.605062464 49.535948382
43.738159168 50.169602962
43.88208533 57.385011016
44.043133324 65.340181083
44.212208519 42.511030183
44.553423453 65.774589664
45.537612555 78.958162725
46.69955829 22.360810269
47.324190942 17.711867677
47.354921025 64.428058366
47.421426193 17.452938789
47.616171327 16.934349693
47.735079424 16.617707929
47.836967427 17.615630591
48.70193284 16.593899266
49.210185658 17.357907148
49.538487434 84.540794084
49.751875735 28.898584141
49.845151833 76.098132623
49.999619354 86.59339214
50.102265921 22.388005808
50.188939203 20.289085731
50.712480041 78.567794188
50.713678012 76.064234589
50.714155823 75.065689042
50.715028918 73.241065423
51.137391221 88.262921673
51.32463557 87.998937257
51.60377817 59.134076706
51.623378107 59.21242528
51.68665895 59.465383427
51.773115927 59.347228814
51.791002794 59.369743718
51.79453199 59.366508919
52.599272828 64.950697874
52.656568681 75.98840478
52.897782074 67.400928628
53.015640845 60.911243892
53.017040529 60.467089064
53.355017198 38.349688611
53.518440896 78.817378013
53.695320221 64.099071444
53.760436987 39.833101809
53.790847628 78.439128893
53.916271981 32.806113078
53.966783265 32.056824002
54.436729456 43.572021845
54.822275713 65.138411424
54.940065667 63.131906952
55.386099583 38.023947957
55.428895029 62.752087606
55.496680116 62.699418741
55.555317677 62.752208013
55.667976067 43.15277732
56.007612711 63.159392845
56.120590729 66.335788525
56.55897674 63.655765903
56.64822681 39.096010191
56.672947359 42.810580471
56.70261023 94.529429893
56.716333636 82.255054646
56.843398592 94.239039285
56.870151016 94.301626868
56.900415576 94.26047654
56.917789654 94.413077972
57.077131885 94.326918365
57.215830432 87.999533392
57.469025844 42.539512479
57.478042813 63.197251677
57.539761413 37.678548273
57.738974753 49.920887353
57.84852324 60.737152132
57.900939281 86.58467121
58.075087752 63.212623658
58.210903614 38.797727431
58.316965342 22.189368589
58.649587014 88.406783298
58.716378527 88.569345232
58.774875107 91.532024746
58.790496333 56.97332698
58.918224651 39.953239129
59.01982811 38.643320435
59.095367755 37.669428456
59.267759583 71.50717869
59.516264996 21.3926849
59.57207177 90.651992295
59.623808967 88.913929061
59.743876896 21.77146868
59.916325096 45.381135619
60.066222938 70.781049307
60.148925329 70.705839047
60.170248996 12.313567528
60.393902082 76.227064964
60.406606743 22.874360565
60.524630605 95.302063866
60.642713658 19.92557721
60.658574887 89.45259189
60.687269605 20.614797347
60.756795952 89.344164787
60.925882185 60.680014101
61.061591545 20.155850131
61.11674272 60.910449539
61.135228694 93.500913368
61.220447027 60.529491048
61.234807109 20.251073238
61.429764211 19.317795429
61.440771409 83.095081685
61.453797313 25.58930409
61.607295525 19.486775477
61.769207205 82.147351709
61.867143677 25.304935163
61.943498238 82.30859257
61.993090915 81.501315845
62.207905949 90.336715502
62.241582479 81.842255787
62.281692735 18.659913119
62.432001822 89.675674466
62.521382202 26.393696084
63.012466773 78.559818392
63.068310842 5.21988698
63.455295523 17.22098669
63.941263135 16.625153375
64.184726243 84.508323437
64.246924914 74.254665594
64.4858092 58.897811507
64.516937583 16.614053643
64.793826813 16.608714868
64.951583739 16.946240586
64.989453664 79.270934791
65.470128131 22.826198411
65.724930293 67.025050815
65.748198339 39.753201812
65.883151871 66.845627487
65.920882917 29.431730718
66.446611588 81.324139757
66.542876667 18.653395873
66.596045322 79.848821108
66.690650943 79.882850473
66.753650941 80.027946784
66.858472751 80.269363588
66.891543964 80.184668234
66.970140673 79.983382111
67.539958867 82.864718184
68.013572131 16.384003061
68.08138264 24.210995224
68.202074155 75.099387036
68.2058566 85.618618093
68.369826557 24.977114715
68.701857159 24.362277835
68.739555226 25.959130011
68.94494029 88.093953934
69.148188546 85.790087021
69.62496745 63.182794912
69.691322455 11.462643335
69.815339988 24.633764549
69.816583307 18.052294191
69.878764975 24.555625045
70.022884582 92.154238022
70.148592817 76.844577951
70.156826391 76.196202019
70.178347946 74.501426756
70.204635667 27.223572402
70.48540104 27.782067113
70.51103789 26.158045894
70.518255193 26.132947424
70.564513456 26.132830822
70.67692467 17.058109206
70.738338554 87.336819907
70.81193134 86.841292266
70.875060238 24.892143001
70.91885539 24.739843535
71.057979058 23.286782642
71.225686306 23.672826229
71.360411544 23.204313597
71.459493399 24.211024366
71.463970894 5.689132653
71.486243999 22.766725988
71.616489279 23.134484835
71.660857966 24.674543387
71.699747054 25.597539661
71.815491986 4.544229504
71.859680415 25.132210733
71.864082541 23.066969667
71.908362833 15.600401329
71.991771161 23.445068308
72.000271115 25.455835017
72.027618205 9.902432032
72.075523816 75.907135235
72.155958229 25.814209577
72.218466475 16.576572271
72.292483281 26.128475188
72.30140466 16.837652231
72.345802652 22.935611432
72.404756666 25.265109918
72.727348758 32.241719423
72.773087841 56.419964477
72.951586306 3.927742331
72.971318774 6.866475645
72.998656365 59.160089
73.002366397 19.044199934
73.719386473 99.412744078
73.840885722 2.874779737
73.865339765 31.336663149
73.95980472 26.670916491
74.067077369 26.333694564
74.074144941 3.318600127
74.12420072 3.157566885
74.211086332 3.244290618
74.422672641 37.539046753
74.459409068 19.894098606
74.472134338 30.213987974
74.573142691 92.294467356
74.653231603 22.306408317
74.694926886 1.863564185
74.894034762 94.345156395
74.915041769 2.86229813
74.967412969 75.4714495
75.004574829 24.380278633
75.022359447 11.236656125
75.097834482 12.070143337
75.11311901 78.304841292
75.221506044 4.252827794
75.608262625 64.570013438
75.780074716 41.388461403
75.838873547 7.054028118
76.312146589 55.500552453
76.392401471 84.410869601
76.430593512 84.703737127
76.482959182 9.97645743
76.485233186 9.986775337
76.489374821 9.983236719
76.512859007 10.112122814
76.606109051 10.106587656
76.636199379 56.003137617
76.845232354 87.883306665
77.015291022 35.386338841
77.308178768 45.236106354
77.411690582 9.195209209
77.484202613 66.285137692
77.582358386 42.889709692
77.620565031 30.586033419
77.654806986 51.774458522
77.958765929 41.718316043
78.040154979 38.362656724
78.156018836 38.699138135
78.230577661 42.333817768
78.496678489 89.470767818
78.511190576 24.018762643
78.713089288 64.709440613
78.799821963 41.845652231
78.835089314 52.542155344
79.044504535 11.373363879
79.107353576 34.509247411
79.397725432 49.987358217
79.400626749 55.843408453
79.558429938 8.697979581
79.934874849 17.4448222
80.367277912 40.501452609
80.605224856 40.297396991
80.899790836 64.277366952
80.948535053 66.415734029
81.122944095 6.024310487
81.296093843 66.681022181
81.331968502 50.143468542
81.609060431 39.436540008
81.698162002 22.141899389
81.710651819 11.212582472
81.719429223 70.749259087
81.764969177 67.038910038
81.922122506 77.963782702
82.236601148 8.599515262
82.361532856 21.751228683
82.445878851 52.843613163
82.484364286 23.077540305
82.507679978 22.970996291
82.525486199 22.889628502
82.536130615 22.96353734
82.55011703 23.060651144
82.835721053 21.471970955
82.946902264 69.436856027
83.175538274 32.721146686
83.272509631 41.395377952
83.580751574 77.559008595
83.644612685 77.616427828
83.770696062 77.512654283
83.785411258 51.83895414
83.889987726 7.162765493
84.176438827 83.084019925
84.246613186 22.912765352
84.318173497 11.548998824
84.484725589 7.206105814
84.521601883 88.382900316
84.6290164 50.464703731
84.776903465 29.503923655
84.829207585 41.874366166
84.840681539 51.047493774
84.886406211 51.013199938
84.912097272 51.067947443
84.994608936 37.525857141
85.060497074 54.368561667
85.071967087 90.167919282
85.376270855 5.871224258
85.447902178 9.327147785
85.504053952 50.549959651
85.520228372 9.290323686
85.524631282 9.176243729
85.597538831 7.287199834
85.630998499 6.420255556
85.656452727 5.760733265
85.661763175 5.623138885
85.911969757 42.207526698
86.001628377 68.733071434
86.24809416 37.322905794
86.451553319 93.554160991
86.453426518 7.349570922
86.474248696 40.851579963
86.733777072 90.905884586
86.770633703 44.468750088
86.852572153 11.875981014
87.120303174 76.927014826
87.255444564 93.99461812
87.295750529 19.080944686
87.581157824 22.237666875
87.645532727 32.801820818
87.785529074 13.499208691
87.806950506 29.180218492
87.861252401 4.891260507
87.93438575 76.487100375
88.183808102 88.475490348
88.199547203 70.297666672
88.205483258 70.295630917
88.210624971 70.305552416
88.393929127 10.161128129
88.52505528 7.760448605
88.781629362 4.528305676
88.783126428 21.994321152
88.824668302 78.068652962
88.944136598 11.085860635
89.163168367 9.305302937
89.170580968 44.51742157
89.174277947 10.237160082
89.182237362 10.904785465
89.201534258 12.523384103
89.214331594 13.596807993
89.214343023 13.597766718
89.222861081 13.593572208
89.230744466 52.304820269
89.245230549 77.936888891
89.41555148 21.866282923
89.540939248 8.885009977
89.752756741 75.504487923
89.834284288 20.755384784
89.836281398 57.085123654
89.893792315 76.565057371
90.042982642 77.68694952
90.08081986 52.548284277
90.354023507 95.692349245
90.449334805 29.744717614
90.506225653 81.170477632
90.855813579 43.375942795
90.959131813 43.23089965
91.112954086 53.969460898
91.18519215 87.57243819
91.186310026 11.155597446
91.252552424 52.883871813
91.544360659 28.145861288
91.76228516 56.997219686
91.781539053 63.837918325
91.863616809 6.30089067
91.910339489 76.737658387
92.044226514 8.72824825
92.089349752 77.524232542
92.130883791 29.42834391
92.268451219 8.744980339
92.396083726 8.460661521
92.89870355 81.080546968
93.041090932 56.624370442
93.682426884 36.077993859
93.792872459 20.956907728
94.074788295 40.989777811
94.120997426 51.090300296
94.189114394 41.992492636
94.196450109 41.675725326
94.214665366 40.889162881
94.248277784 41.967937515
94.448283695 8.907643732
94.528724273 35.554420798
94.583213429 35.296583981
95.684972776 49.773827087
95.85336526 10.328541844
95.883129486 9.014714751
95.957032133 5.752567144
96.031579153 2.46197617
96.344670041 33.76856427
96.884558791 34.096952649
97.378353434 92.105750965
97.444148806 81.612012408
98.203689847 84.256627738
99.541476564 9.287707816
